keyword,counts,label
크기,59,13
토핑,59,13
기다리,59,13
뉴욕,59,13
클래식,58,13
면,58,13
주차,58,13
옆,58,13
식빵,58,13
힘들,57,13
요즘,57,13
콜라,57,13
소고기,57,13
서비스,57,13
처,57,13
아메리카노,57,13
빙수,57,13
과일,57,13
떡볶이,57,13
김영모,57,13
두툼,56,13
굿,56,13
즐기,56,13
넘,56,13
한국,55,13
불편,55,13
필요,55,13
파스트라미,55,13
신기,54,13
와사비,54,13
보통,54,13
고민,54,13
핫소스,54,13
팬케익,54,13
꼴,53,13
판매,53,13
생각나,53,13
한입,53,13
프라이즈,53,13
미,53,13
굽,53,13
도전,53,13
프렌치토스트,53,13
빵집,52,13
경우,52,13
만드,52,13
푸짐,52,13
옥수수,51,13
가지,51,13
기름,51,13
대표,51,13
기준,51,13
다르,51,13
단맛,51,13
생크림,51,13
루,50,13
씹,50,13
리조,50,13
타우너,50,13
델리,49,13
샤,49,13
강하,49,13
대신,49,13
성비,49,13
퀄리티,48,13
케익,48,13
플레이트,48,13
쥬얼,48,13
애플,48,13
올리브,47,13
쫄깃,47,13
손님,47,13
비프,47,13
가격대,47,13
칠리,47,13
애매,47,13
담,47,13
피자,47,13
얹,47,13
설명,47,13
러플,47,13
가성,47,13
채소,46,13
맵,46,13
리코타,46,13
싫,46,13
참고,45,13
링,45,13
맛나,45,13
거리,45,13
무화과,45,13
원두,45,13
조리,44,13
테이크아웃,44,13
아바타,44,13
운영,44,13
바닐라,44,13
딜,44,13
바나나,44,13
메뉴판,43,13
경험,43,13
상태,43,13
구매,43,13
썰,43,13
일행,43,13
고르,43,13
원,43,13
부족,43,13
빼,42,13
차이,42,13
완벽,42,13
나중,42,13
존,42,13
날씨,42,13
부담,42,13
눈,42,13
이용,42,13
하우스,42,13
잔,42,13
사과,42,13
여유,41,13
냄새,41,13
늦,41,13
고급,41,13
좁,41,13
감동,41,13
강추,41,13
행복,41,13
예상,41,13
호불호,41,13
두부,41,13
포테이토,41,13
아이스크림,41,13
필수,41,13
오일,40,13
깻잎,40,13
특유,40,13
은은,40,13
독특,40,13
덕분,40,13
꾸,40,13
시,40,13
렐라,39,13
아,39,13
잼,39,13
전문점,39,13
고수,39,13
초코,39,13
맛없,39,13
오후,39,13
크로,39,13
브라운,39,13
실망,39,13
산도,39,13
메이플,39,13
재미,38,13
쉬,38,13
가볍,38,13
단계,38,13
조각,38,13
내,38,13
쉽,38,13
그러,38,13
다운,38,13
섞,38,13
좌석,37,13
블루베리,37,13
시작,37,13
돈,37,13
최애,37,13
핫도그,37,13
고구마,37,13
준비,36,13
달콤,36,13
항정살,36,13
닭,36,13
양념,36,13
과하,36,13
은근,36,13
낮,36,13
충분,36,13
팬,36,13
중간,36,13
골목,36,13
릭,36,13
딱딱,35,13
브,35,13
평,35,13
볼,35,13
허니,35,13
주변,35,13
편하,35,13
감성,35,13
탑,35,13
막,35,13
마요,35,13
토,35,13
마지막,34,13
쫀득,34,13
림프,34,13
풍성,34,13
프렌치,34,13
