keyword,counts,label
밖,105,7
얇,105,7
구수,104,7
여행,104,7
나중,104,7
불고기,104,7
당면,104,7
맛보,103,7
감,103,7
신기,102,7
늦,101,7
씹,101,7
종류,100,7
고민,100,7
막국수,100,7
성비,99,7
가성,99,7
빼,99,7
된장찌개,99,7
선택,98,7
즐기,98,7
들깨,98,7
콩나물,98,7
꼬,98,7
굿,97,7
배추,97,7
따뜻,97,7
치,97,7
비빔밥,97,7
아,97,7
공간,96,7
완벽,96,7
소면,96,7
풀,96,7
대구,96,7
특징,95,7
힘들,95,7
뜨끈,95,7
평양냉면,95,7
양파,94,7
양념장,94,7
곱,94,7
채소,93,7
부담,93,7
참고,93,7
호불호,93,7
다대기,93,7
해물,93,7
나베,93,7
결론,92,7
깨끗,92,7
햄,92,7
단맛,92,7
한입,92,7
경우,91,7
심심,91,7
층,90,7
음식점,90,7
인생,90,7
대표,90,7
어울리,89,7
편하,89,7
마무리,89,7
싫,89,7
한잔,89,7
영업,89,7
나쁘,89,7
막걸리,89,7
저렴,88,7
기준,88,7
사이,88,7
실망,88,7
잔,88,7
깻잎,88,7
매운맛,88,7
서빙,88,7
돈,88,7
제공,87,7
골목,87,7
일행,87,7
모습,87,7
전통,87,7
소머리,87,7
입장,86,7
걱정,86,7
전체,86,7
오징어순대,86,7
제주,86,7
평소,85,7
중간,85,7
지역,85,7
전주,85,7
브,84,7
그러,84,7
이후,84,7
나주,84,7
쉽,84,7
경험,84,7
이전,84,7
찌개,83,7
구성,83,7
강하,83,7
넉넉,83,7
후추,83,7
순간,82,7
양지,82,7
가지,82,7
가루,81,7
요즘,81,7
정갈,81,7
눈,81,7
지금,81,7
동안,80,7
덕분,80,7
회관,80,7
불편,79,7
인테리어,79,7
필수,79,7
사랑,79,7
배추김치,79,7
콩,79,7
빈대떡,79,7
평점,78,7
도전,78,7
강남,78,7
순,78,7
김,78,7
썰,78,7
중앙,78,7
냉면,78,7
만둣국,78,7
돼지고기,77,7
오늘,77,7
문,77,7
따로국밥,77,7
죽,77,7
끓이,77,7
조미료,77,7
슴슴하,77,7
퀄리티,76,7
한식,76,7
혼,76,7
대부분,76,7
피,76,7
청양,75,7
맛나,75,7
주차장,75,7
두루치기,75,7
대창,75,7
전문점,74,7
머리,74,7
익숙,74,7
포함,73,7
새우젓,73,7
대신,73,7
거리,73,7
끓,73,7
을지로,73,7
설명,73,7
원조,73,7
예상,72,7
와인,72,7
강추,72,7
미,72,7
한국,72,7
육회,72,7
샤,71,7
쏘,71,7
운영,71,7
행복,71,7
얹,71,7
보쌈,71,7
녹,70,7
팀,70,7
조리,70,7
세트,70,7
맘,69,7
매장,69,7
말씀,69,7
개운,69,7
머,69,7
불구,68,7
