keyword,counts,label
플레이트,96,14
좁,96,14
내용물,96,14
가성,96,14
플래터,96,14
대표,95,14
퀄리티,95,14
맛보,95,14
싫,95,14
메뉴판,94,14
오늘,94,14
애매,94,14
주변,94,14
강추,94,14
과,94,14
헤비,94,14
여유,93,14
식,93,14
화이트,93,14
경험,93,14
뒤,92,14
보통,92,14
루,90,14
꼴,90,14
담,90,14
팀,90,14
행복,90,14
차이,89,14
시작,88,14
아메리칸,88,14
뉴욕,88,14
레스토랑,87,14
뿜,87,14
가격대,86,14
맛없,86,14
기준,86,14
리조,86,14
신기,85,14
빼,85,14
낮,85,14
예상,85,14
평,85,14
쫄깃,85,14
면,85,14
독특,85,14
시,85,14
덕분,85,14
칠리,85,14
푸짐,85,14
당근,85,14
렌,85,14
프렌치토스트,85,14
밤,85,14
얹,84,14
도전,84,14
썰,84,14
옥수수,84,14
시금치,83,14
평점,83,14
소세지,83,14
오일,82,14
고급,82,14
닭,82,14
쥬얼,82,14
원,81,14
감동,81,14
아메리카노,81,14
중간,81,14
포테이토,81,14
딜,81,14
외국인,81,14
코,80,14
조리,80,14
입장,79,14
굽,79,14
마요네즈,79,14
일행,79,14
마요,79,14
대비,79,14
도착,78,14
거리,78,14
망고,78,14
좌석,77,14
비프,77,14
단맛,76,14
딱딱,76,14
운영,76,14
가볍,76,14
크로,76,14
여자,76,14
지점,76,14
건물,76,14
녹,75,14
평소,75,14
이용,75,14
전문점,75,14
날씨,75,14
양념,75,14
제공,75,14
고르,74,14
풀,74,14
은근,74,14
쉽,74,14
윙,74,14
준비,73,14
결론,73,14
고수,73,14
그러,73,14
골목,73,14
베이스,73,14
콩,73,14
단호박,73,14
편하,72,14
즈,72,14
프리크,72,14
프로,71,14
나중,71,14
과하,71,14
과일,71,14
풍부,71,14
서빙,71,14
호불호,71,14
토,71,14
프랜차이즈,71,14
맛나,71,14
달콤,70,14
끼,70,14
미트,70,14
프렌치,70,14
라이,70,14
메이플,70,14
볼,70,14
인생,69,14
흐르,69,14
