keyword,counts,label
일식집,19,23
독립문,19,23
고민,18,23
한국,18,23
평범,18,23
접시,18,23
존,18,23
글,18,23
자극,18,23
별미,18,23
의사,18,23
맛없,18,23
옥돔,18,23
깻잎,18,23
런,18,23
치즈,18,23
어묵,18,23
문어,18,23
망고,18,23
달맞이,18,23
일품,17,23
선택,17,23
기준,17,23
광어회,17,23
자연산,17,23
일행,17,23
평소,17,23
붙,17,23
여의도,17,23
아쉬움,17,23
훌륭,17,23
위생,17,23
사바,16,23
지인,16,23
마음,16,23
평,16,23
셰프,16,23
맛나,16,23
까스,16,23
비교,16,23
눈,16,23
쉽,16,23
어울리,16,23
전화,16,23
대,16,23
오픈,16,23
대기,16,23
그러,16,23
주말,16,23
부담,16,23
회식,16,23
잔,16,23
사랑,16,23
쏘,16,23
비주얼,16,23
점심,16,23
방법,16,23
말씀,16,23
준비,16,23
사이즈,16,23
뼈,16,23
파,16,23
불편,16,23
비린내,16,23
정갈,16,23
기름기,16,23
스페셜,16,23
플레이트,16,23
궁금,15,23
시메,15,23
힘들,15,23
따뜻,15,23
줄,15,23
모임,15,23
매력,15,23
앉,15,23
오늘,15,23
중자,15,23
매장,15,23
완전,15,23
편하,15,23
대부분,15,23
싫,15,23
내부,15,23
냄새,15,23
대신,15,23
옆,15,23
걱정,15,23
후기,15,23
요즘,15,23
공기,15,23
속초,15,23
칼칼,15,23
회가,15,23
쌈장,15,23
이용,15,23
강추,15,23
전문점,15,23
타,15,23
소금,15,23
급,15,23
트,15,23
낙지,15,23
숭어,15,23
뱃살,15,23
신경,15,23
껍질,14,23
이치,14,23
카츠,14,23
늦,14,23
서빙,14,23
해삼,14,23
육수,14,23
바지락,14,23
탱,14,23
피스,14,23
강하,14,23
방식,14,23
새콤,14,23
면발,14,23
충분,14,23
평가,14,23
여름,14,23
우럭,14,23
깊,14,23
한입,14,23
소자,14,23
지느러미,14,23
단맛,14,23
얼마,14,23
품,14,23
배부르,14,23
메밀,14,23
믿,14,23
두께,14,23
오마,14,23
여자,14,23
상차림,14,23
특수,14,23
독도,14,23
사이드,14,23
깨끗,14,23
봄,14,23
시조,14,23
삼치구이,14,23
단점,13,23
순간,13,23
멘치,13,23
병,13,23
필요,13,23
전갱이,13,23
양배추,13,23
한잔,13,23
선,13,23
글래드,13,23
조용,13,23
강남,13,23
거리,13,23
뷰,13,23
얹,13,23
새콤달콤,13,23
세상,13,23
소라,13,23
음식점,13,23
횟감,13,23
불구,13,23
