keyword,counts,label
옛날,37,19
보통,36,19
미숫가루,36,19
상상,36,19
설탕,36,19
신선,36,19
팔,36,19
베이커리,36,19
여유,36,19
가족,36,19
셀라,36,19
베스트,35,19
쫀쫀,35,19
깊,35,19
화장실,35,19
산미,35,19
사용,35,19
시트,35,19
쌀알,35,19
소프트,35,19
잼,34,19
리,34,19
시,34,19
감동,34,19
원,34,19
한옥,34,19
홍대,33,19
망원동,33,19
필요,33,19
짱,33,19
실패,33,19
이날,33,19
특색,33,19
일행,33,19
올라가,33,19
평,33,19
마지막,33,19
이용,33,19
가격대,33,19
대비,33,19
완전,33,19
쁘띠,33,19
두부,33,19
츄,33,19
모나카,33,19
평점,32,19
젠,32,19
기다리,32,19
대신,32,19
의자,32,19
피넛,32,19
깨,32,19
유자,32,19
본점,32,19
싫,32,19
시작,32,19
디,32,19
대부분,32,19
촉촉,32,19
레,32,19
수제,32,19
녹기,32,19
최애,31,19
클래식,31,19
수준,31,19
한국,31,19
산뜻,31,19
크기,31,19
경우,31,19
오후,31,19
시도,31,19
품절,31,19
갈,31,19
단호박,31,19
미,31,19
마을,31,19
비,31,19
주차장,31,19
망,30,19
지나가,30,19
