keyword,counts,label
특별,76,16
분보,75,16
탕수육,75,16
양념,73,16
차,73,16
이번,73,16
성비,73,16
전반,73,16
굿,72,16
공간,72,16
닭,72,16
오랜만,72,16
플,71,16
연남,71,16
피쉬,71,16
하노이,71,16
머이,71,16
카오,70,16
감칠맛,70,16
크랩,70,16
미,70,16
땅콩,70,16
예약,69,16
양파,69,16
신선,69,16
오픈,68,16
인기,68,16
맥주,68,16
특유,68,16
비,68,16
조화,68,16
배달,68,16
닭고기,67,16
층,67,16
훌륭,67,16
쓰,67,16
부분,66,16
시원,66,16
운영,66,16
좋아하,65,16
종류,65,16
파,65,16
반세,65,16
위,64,16
소프트,64,16
바게트,64,16
마음,63,16
만들,63,16
주차,63,16
잡,63,16
옆,63,16
조합,62,16
실망,62,16
해장,62,16
혼,62,16
부족,62,16
짬뽕,62,16
앉,60,16
가족,59,16
가성,59,16
다르,59,16
인상,59,16
토마토,59,16
싫,59,16
망,58,16
평점,58,16
포장,58,16
호불호,58,16
시큼,57,16
해물,57,16
익숙,57,16
넘,57,16
해산물,57,16
레몬,57,16
차돌,56,16
넴,56,16
기름,56,16
줄,55,16
고민,55,16
사이,55,16
치킨,55,16
주방,55,16
리필,55,16
따뜻,55,16
랭,55,16
높,54,16
차이,54,16
생각나,54,16
담,54,16
상큼,54,16
모닝,54,16
오리,54,16
평일,53,16
얼큰,53,16
비교,53,16
겉,53,16
보통,53,16
메뉴판,53,16
사이드,53,16
대비,53,16
글로리,53,16
여행,52,16
밖,52,16
한국식,52,16
손님,52,16
대기,51,16
돼지,51,16
필요,51,16
씹,51,16
거리,51,16
맛없,51,16
까스,51,16
일행,50,16
궁금,50,16
롤,50,16
아,50,16
주변,50,16
게,50,16
싸,49,16
연남동,49,16
마늘,49,16
서빙,49,16
사이공,49,16
간장,48,16
건강,48,16
대신,48,16
아보카도,48,16
빼,47,16
본점,47,16
요청,47,16
카레,47,16
도전,47,16
사용,47,16
서울,47,16
시장,47,16
생면,47,16
이유,46,16
새콤달콤,46,16
어울리,46,16
상태,46,16
구성,46,16
붙,46,16
분,46,16
넉넉,46,16
힘들,45,16
맛보,45,16
라이스페이퍼,45,16
한국인,45,16
게살,45,16
주말,44,16
단맛,44,16
아침,44,16
맑,44,16
요즘,43,16
내,43,16
신기,43,16
뒤,43,16
꾸,43,16
버섯,43,16
비빔,43,16
부담,42,16
강추,42,16
제공,42,16
지점,42,16
평,42,16
분당,42,16
실패,41,16
이국,41,16
날씨,41,16
즐기,41,16
지하,41,16
비싸,41,16
든든,41,16
여자,41,16
경우,41,16
비빔국수,41,16
크림,41,16
전문점,40,16
쫄깃,40,16
심심,40,16
덕,40,16
최근,40,16
뿜,40,16
독특,40,16
프랜차이즈,40,16
쉽,40,16
대표,39,16
경험,39,16
면발,39,16
얹,39,16
바베큐,39,16
수준,39,16
파스타,39,16
샌드위치,39,16
와인,38,16
참고,38,16
술,38,16
체인점,38,16
준비,38,16
애매,38,16
좁,37,16
공심채,37,16
뼈,37,16
한입,37,16
스타,37,16
느억,37,16
촉촉,37,16
비빔밥,37,16
기다리,36,16
골목,36,16
달콤,36,16
불편,36,16
대부분,36,16
가격대,36,16
장,36,16
바질,36,16
토핑,36,16
섞,36,16
사이즈,36,16
레몬그라스,36,16
홍콩,36,16
카페,35,16
치,35,16
평소,35,16
혼자,35,16
비주얼,35,16
원,35,16
예상,35,16
그러,35,16
카파,35,16
스프,35,16
베이스,34,16
퀄리티,34,16
접시,34,16
평타,34,16
짭짤,34,16
존,34,16
나중,34,16
최애,34,16
푸드,34,16
이태원,34,16
런,33,16
밀크,33,16
껍질,33,16
깨끗,33,16
맛나,33,16
쎄,33,16
낮,33,16
눈,33,16
누들,33,16
라이스,33,16
라임,33,16
이야기,33,16
배부르,33,16
지인,33,16
중간,33,16
마지막,33,16
멍게,33,16
인분,32,16
칼칼,32,16
나라,32,16
시작,32,16
예정,32,16
결론,32,16
공기,32,16
운,31,16
얘기,31,16
늦,31,16
기준,31,16
삐,31,16
뜨끈,31,16
현지인,31,16
가볍,31,16
끝,31,16
마시,31,16
감태,31,16
칠리소스,30,16
타임,30,16
입구,30,16
지금,30,16
부탁,30,16
아쉬움,30,16
당황,30,16
어렵,30,16
뜨,30,16
음료,30,16
강남역,30,16
완벽,29,16
판매,29,16
감동,29,16
치즈,29,16
왕,29,16
쉘,29,16
가지,29,16
