keyword,counts,label
감칠맛,33,15
여자,33,15
오징어,33,15
도전,33,15
한입,33,15
맛나,33,15
해산물,33,15
장점,32,15
감동,32,15
가지,32,15
풍미,32,15
사용,32,15
스타,32,15
궁금,32,15
생맥주,32,15
현지,32,15
대신,32,15
조용,32,15
프라이즈,32,15
치미,32,15
넘,31,15
경험,31,15
입장,31,15
튀,31,15
싫,31,15
라임,31,15
조리,31,15
씹,31,15
설명,31,15
빠빠,31,15
코로나,31,15
어렵,31,15
화,31,15
반미,31,15
콘,30,15
섞,30,15
기준,30,15
필수,30,15
독특,30,15
쉽,30,15
경우,30,15
크기,30,15
특이,30,15
얇,30,15
신기,30,15
라이스,30,15
짬뽕,30,15
빵,29,15
특유,29,15
든든,29,15
시작,29,15
칠리,29,15
그러,29,15
우니,29,15
도미,29,15
단점,29,15
립,29,15
처,29,15
얘기,29,15
폴레,29,15
광어,29,15
조각,28,15
덕분,28,15
맛보,28,15
소리,28,15
은근,28,15
판매,28,15
참고,28,15
시원,28,15
장소,28,15
파인애플,28,15
서빙,28,15
껍질,28,15
쥬얼,28,15
예상,27,15
타임,27,15
음악,27,15
오늘,27,15
게레로,27,15
남자,27,15
상태,27,15
달콤,27,15
이날,27,15
한국인,27,15
운영,27,15
애매,27,15
역,27,15
지인,26,15
플래터,26,15
소,26,15
맘,26,15
비야,26,15
몰레,26,15
가족,26,15
일반,26,15
평,26,15
넉넉,26,15
대표,26,15
싸,26,15
목살,26,15
나베,26,15
인생,25,15
이후,25,15
팔,25,15
썰,25,15
병,25,15
프로슈토,25,15
익숙,25,15
행복,25,15
만드,25,15
데이트,25,15
쉘,25,15
낫,25,15
