title,genre,nation,running_time,release_date,director,actor,grade,summary,poster
그링고,"액션, 코미디, 드라마",오스트레일리아,111분,2020 .03.05 개봉,내쉬 에저튼,"데이빗 오예로워, 샤를리즈 테론, 조엘 에저튼",15세 관람가,"평범한 인생을 살아오던 제약회사 영업사원 '해럴드'는 친구이자 사장인 '리처드'와 '일레인'과
 함께 떠난 멕시코 해외 출장 중 자신을 해고하려는 계획과 아내의 외도 사실까지 알게 된다.
 잃을 것이 없는 ‘해럴드’는 납치 자작극으로 ‘리처드’에게 몸값을 요구하지만 되려
 ‘해럴드’를 처치하려 하고, ‘리처드’의 제약회사로부터 마약 공급이 끊긴 멕시코의 마약 조직은 ‘해럴드’의 뒤를 쫓기 시작한다.
 
 하루아침에 꼬일 대로 꼬여버린 인생 암흑기에서 ‘해럴드’는 과연 탈출 할 수 있을까?",https://movie-phinf.pstatic.net/20200218_181/1581999836628BjRsw_JPEG/movie_image.jpg?type=m203_290_2
그집,"공포, 스릴러",스페인,104분,2020 .05.27 개봉,알베르트 핀토,"베고냐 바르가스(암파로), 이반 마르코스(마놀로), 베아 세구라(칸델라)",15세 관람가,"1976년 스페인 마드리드, 새 출발을 꿈꾸며 도시로 이주한 6명의 가족.
 그들이 이사한 ‘그 집’에는 수상한 기운이 감돌기 시작하고,
 마침내 가족의 꿈은 악몽이 되고 마는데...",https://movie-phinf.pstatic.net/20200513_183/15893326116456JYXK_JPEG/movie_image.jpg?type=m203_290_2
극장판 기븐,"애니메이션, 멜로/로맨스",일본,59분,2020 .11.26 개봉,야마구치 히카루,"나카자와 마사토모(나카야마 하루키 목소리), 에구치 타쿠야(카지 아키히코 목소리), 야노 쇼고(사토 마후유 목소리)",15세 관람가,"고등학생 우에노야마 리츠카는 사토 마후유의 노랫소리에 충격을 받아
 나카야마 하루키, 카지 아키히코와 함께 활동하는 밴드에 보컬로 마후유를 영입한다.
 마후유 영입 후 첫 공연을 성공시키면서 밴드 '기븐'의 활동을 시작하려는 와중에
 마후유를 향한 마음을 자각한 리츠카는 그와 사귀기 시작한다.
 한편, 하루키는 오랫동안 품고 있던 아키히코에 대한 호감이 커져만 가고
 아키히코는 동거인인 바이올리니스트 우게츠와 관계를 계속 유지하려 하는데...
 하루키와 아키히코, 우게츠의 사랑이 스크린에서 삐걱대며 움직인다!",https://movie-phinf.pstatic.net/20201110_68/1604990725076118kf_JPEG/movie_image.jpg?type=m203_290_2
극장판 미니특공대: 공룡왕 디노,애니메이션,한국,73분,2020 .02.06 개봉,이영준,"신용우(얀/맥스 목소리), 엄상현(볼트/디노 목소리), 이소영(루시 목소리)",전체 관람가,"호기심 많은 소년 '얀'은 공룡왕 열쇠로 '디노'를 만나 비밀친구가 된다.
 그러던 중 우주악당 '퀸'이 지구를 위협하고
 이에 '미니특공대'는 공룡왕 '디노'와 함께 역대급 대결을 펼치는데..!
 
 과연, ‘미니특공대’와 공룡왕 ‘디노’는 지구를 지켜낼 수 있을까?!",https://movie-phinf.pstatic.net/20200115_201/1579055961204pU2PH_JPEG/movie_image.jpg?type=m203_290_2
극장판 바다 탐험대 옥토넛 : 대산호초 보호작전,"애니메이션, 뮤지컬, 모험",영국,45분,2020 .11.12 개봉,블레어 시몬스,"하성용(바나클 목소리), 정재헌(콰지 목소리), 엄상현(페이소 목소리)",전체 관람가,"아름다운 산호초로 뒤덮인 호주 대산호초에는
 다양한 바다 생물들이 함께 모여 살아가고 있다.
 옥토넛도 탐험선W를 타고 대산호초 탐험을 떠나고,
 그곳에서 커다란 산호로 자라나길 꿈꾸는 아기 산호 코리를 만난다.
 그런데 이 때, 평화를 깨고 배고픈 가시관 불가사리 무리가 몰려 오는데...!
 옥토넛과 바다 생물들, 지금 바로 대산호초 보호작전 개시!",https://movie-phinf.pstatic.net/20201012_99/1602466024031DL3K9_JPEG/movie_image.jpg?type=m203_290_2
극장판 바이올렛 에버가든,"애니메이션, 드라마, 판타지",일본,140분,2020 .11.12 개봉,이시다테 타이치,"이시카와 유이(바이올렛 에버가든 목소리), 나미카와 다이스케(길베르트 부겐빌리아 목소리)",전체 관람가,"친애하는 길베르트 소령님,
 오늘도 또 당신을 떠올리고 말았습니다.
 
 무엇을 보든 무엇을 하든 당신이 떠오릅니다.
 시간이 지나도 당신과 보냈던 기억은 선명하게 되살아납니다.
 
 당신은 날 곁에 두었고
 아무것도 모르는 제게 살아가는 방법을 가르쳐 주셨고
 처음으로 사랑이라는 감정을 알려주셨습니다.
 그래서 이렇게 또 편지를 쓰게 됩니다.
 
 -언젠가 이 편지가 당신에게 닿기를 바라며-",https://movie-phinf.pstatic.net/20201015_24/1602727813929ObxtV_JPEG/movie_image.jpg?type=m203_290_2
극장판 시로바코,"애니메이션, 드라마",일본,120분,2020 .08.20 개봉,미즈시마 츠토무,"키무라 쥬리(미야모리 아오이), 요시무라 하루카(야스하라 에마 ), 치스가 하루카(사카키 시즈카)",12세 관람가,"함께 애니메이션 작품을 만들자고 약속했던 카미노야마 고교 애니메이션 동호회의 다섯 명.
 졸업 후 '무사애니'의 '제3비행소녀대'를 통해 그 꿈에 한 발 가까워질 수 있었다.
 
 그로부터 4년 다섯 명은 업계에서 자리를 잡아가며 조금은 성장했지만 성장한 만큼 새로운 고뇌와 시련을 마주하고 있었다. 그중에서도 주인공 미야모리 아오이가 소속된 '무사 애니'는 '3소녀' 이후 제작한 작품들이 연이어 호평을 받으며 탄탄대로를 걷는 듯했지만 어떤 일을 계기로 한 순간에 위기에 빠지게 되는데…",https://movie-phinf.pstatic.net/20200731_229/1596179076382xcIQ4_JPEG/movie_image.jpg?type=m203_290_2
극장판 시티헌터: 신주쿠 프라이빗 아이즈,애니메이션,일본,96분,2020 .06.18 개봉,코다마 켄지,"카미야 아키라(사에바 료 (목소리)), 이쿠라 카즈에(마키무라 카오리 (목소리)), 겐다 테쇼(우미보즈 (목소리))",12세 관람가,"의대생이자 유명한 모델인 ‘신도 아이’는
 의문의 괴한들로부터 목숨의 위협을 받던 중,
 업계 최고의 해결사인 시티헌터 ‘사에바 료’에게 경호를 의뢰한다.
 사에바 료는 파트너 ‘마키무라 카오리’와 함께 그녀를 보호하지만,
 악당들은 포기하지 않고 더욱 거세게 그녀와 시티헌터 일당을 위협한다.
 적들이 상상 이상으로 위험한 집단이라는 것을 알게 된 사에바 료는
 그들의 야욕을 막기 위해 위험천만한 전투에 뛰어드는데…!
 
 시티헌터, 위기에 빠진 도시를 구하라!",https://movie-phinf.pstatic.net/20200604_105/1591249454988SPpia_JPEG/movie_image.jpg?type=m203_290_2
극장판 엉덩이 탐정: 텐텐마을의 수수께끼,애니메이션,일본,61분,2020 .09.24 개봉,시바타 히로키,"김은아(엉덩이탐정 목소리), 소연(브라운 목소리), 홍진욱(말티즈 서장 목소리)",전체 관람가,"엉덩이의 모습을 하고 있지만
 추리는 완벽한 명탐정 ‘엉덩이 탐정’!
 이번에는 엉덩이 댄디와 함께 무당벌레 유적에
 숨겨진 수수께끼를 풀기 위해 나서는데…!",https://movie-phinf.pstatic.net/20200924_161/1600923522860gpssR_JPEG/movie_image.jpg?type=m203_290_2
극장판 요괴워치: 포에버 프렌즈,애니메이션,일본,100분,2020 .10.15 개봉,타카하시 시게하루,"신용우(고귀한), 정혜원(서민), 박리나(천송이)",전체 관람가,"사악한 요괴에게 가족의 영혼을 빼앗긴 ‘서민’은
 영혼을 되찾을 방법을 알고 있는 ‘고귀한’과
 요괴를 보는 소녀 ‘천송이’의 도움으로 요괴워치를 손에 넣는다.
 
 귀요미 요괴 ‘깜냥이’와 요괴 삼총사를 소환한 세 친구는
 소중한 가족을 되찾기 위해 신비롭고 환상적인 요마계로 떠나는데…",https://movie-phinf.pstatic.net/20200929_58/1601347863160qPTVL_JPEG/movie_image.jpg?type=m203_290_2
극장판 원피스 스탬피드,"모험, 액션, 판타지, 애니메이션",일본,101분,2020 .02.13 개봉,오츠카 타카시,"타나카 마유미, 나카이 카즈야, 오카무라 아케미",전체 관람가,"루피를 비롯한 밀짚모자 일당과 해적들은 축제꾼 ‘부에나 페스타’의 초대장을 받고
 세계 최고의 축제 해적 박람회에 모여든다.
 해적왕 로저가 남긴 전설의 보물을 찾기 위한 해적들의 보물 쟁탈전이 시작되고,
 ‘괴물의 후계자’라 불린 사나이 ‘더글라스 불릿’이 난입해 밀짚모자 일당 앞을 가로막는다.
 해적들과 해군, 칠무해, 혁명군까지 가세해 ‘불릿’과 유례없는 대전투가 벌어지고,
 보물 쟁탈전과 해적 박람회는 한 치 앞도 예측할 수 없는 혼란 속으로 빠져드는데...",https://movie-phinf.pstatic.net/20200131_124/15804372063603wOKW_JPEG/movie_image.jpg?type=m203_290_2
극장판 짱구는 못말려: 신혼여행 허리케인~ 사라진 아빠!,애니메이션,일본,100분,2020 .08.20 개봉,하시모토 마사카즈,"박영남(짱구 목소리), 김환진(짱구 아빠 목소리), 강희선(짱구 엄마 목소리)",전체 관람가,"아름다운 호주의 한 섬으로 신혼여행을 떠난 짱구네 가족.
 즐거운 시간도 잠시, 수수께끼 원주민 가면족에게 사로잡혀 아빠가 사라진다.
 
 이 섬에는 50년에 한 번 엄청난 보물을 얻을 수 있다는 전설이 있는데,
 그 보물을 여는 열쇠가 바로 아빠라고?
 여기에 보물을 노리는 트레저 헌터들까지 합세해 치열한 아빠 쟁탈전이 벌어지는데...!
 위기에 처한 짱구네 가족은 무사히 아빠를 되찾을 수 있을까?",https://movie-phinf.pstatic.net/20200806_196/1596705003939WIMwG_JPEG/movie_image.jpg?type=m203_290_2
극장판 포켓몬스터 뮤츠의 역습 EVOLUTION,애니메이션,일본,96분,2020 .09.30 개봉,"유야마 쿠니히코, 사카키바라 모토노리","이선호(지우 한국어 목소리), 홍시호(뮤츠 한국어 목소리)",전체 관람가,"최고의 포켓몬 트레이너만을 초대하는
 의문의 카드를 받게 된 지우와 친구들은
 거센 폭풍우를 뚫고 포켓몬성으로 향한다.
 
 하지만 그곳에서 그들을 기다리는 건,
 인간에 대한 역습을 선언한 강력한 전설의 포켓몬 뮤츠.
 
 뮤츠는 복제 포켓몬을 만들어 포켓몬 트레이너들에게 공격을 시작하고,
 때마침 나타난 환상의 포켓몬 뮤와 함께 지우와 친구들은
 운명을 건 피할 수 없는 대결을 시작하는데…",https://movie-phinf.pstatic.net/20200902_168/15990280770197W1w5_JPEG/movie_image.jpg?type=m203_290_2
글로리아를 위하여,드라마,프랑스,107분,2020 .10.29 개봉,로베르 게디기앙,"아리안 아스카리드(실비), 제라드 메이란(다니엘), 장 피에르 다루생(리차드)",15세 관람가,"20년 간의 수감 생활을 마치고 돌아온 다니엘은
 이미 재혼해 가정을 꾸린 아내 실비와 재회한다.
 
 모두의 축복 속에 아기 글로리아가 태어났지만,
 예상치 못한 사고, 숨겨져 있던 비밀이 폭로되며 가족들을 벼랑 끝으로 몰기 시작하고
 다니엘은 마지막 선택을 해야한다.
 
 가족들을 위해, 글로리아를 위해",https://movie-phinf.pstatic.net/20201015_115/1602754186816MCs81_JPEG/movie_image.jpg?type=m203_290_2
금기를 깨트린 여자들,공포,스페인,104분,2020 .05.20 개봉,소냐 에스꼴라노,"콜린 샤빈, 알지라 고메즈",청소년 관람불가,심각한 부상을 입고 헤메던 남자는 여자들만 모여 사는 비밀스러운 저택에 머물게 된다. 낯선 남자의 등장에도 당황하기 보다는 호기심을 보이는 그녀들. 각기 다른 매력을 지닌 여자들은 숨겨온 욕망을 차츰 드러낸다. 이제 한 남자를 둘러싼 여자들의 치명적인 매혹의 밤이 시작된다.,https://movie-phinf.pstatic.net/20200428_51/1588062167441cWCzr_JPEG/movie_image.jpg?type=m203_290_2
금의위-기문둔갑,"무협, 액션",홍콩,89분,2020 .05.14 개봉,황송,"이성웅, 장문정, 아이다이",15세 관람가,"금의위에서 근무하던 활과 무공 고수 백착풍은 의문의 사건으로 추적을 당하다가 화살을 맞고 낭떠러지에서 떨어진다. 지나던 마을 사람에 의해 가까스로 목숨을 건지지만 기억을 잃게 되는데... 몸을 추스린 백착풍은 기억을 되찾기 위해 길을 나서던 중 강도들에게 죽을 위기에 처한 퇴마사 철목남을 구해준다. 남장 여자인 철목남은 귀신에 씌인 등나으리 둘째 딸의 퇴마를 하기 위해 가던 길이었는데 백착풍은 철목남의 퇴마를 돕다가 점차 기억을 되찾는다. 백착풍은 정혼자 소소가 있었고, 우연히 목숨을 구해준 여인 국 도장에게 홀린 금의위 선배 조 대인에게 진언을 하다가 배신의 누명을 쓰고 쫓기다 다쳐 기억을 잃었다는 것을 알게 된다. 또한 그 배후에는 팔황의 세력이 존재 한다는 것을 알게 되는데...",https://movie-phinf.pstatic.net/20200407_52/1586249832199MFzNt_JPEG/movie_image.jpg?type=m203_290_2
기기괴괴 성형수,"공포, 스릴러",한국,85분,"2020 .11.18 재개봉, 2020 .09.09 개봉",조경훈,"문남숙(예지 목소리), 장민혁(지훈 목소리), 조현정(시술사 목소리)",15세 관람가,"지금부터 기적의 성형수 사용 방법을 알려드리겠습니다.
 본인의 얼굴을 거울로 확인해 보세요.
 사진을 찍어두셔도 좋습니다. 마지막 작별의 시간이니까요.
 물과 성형수를 4:1 비율로 섞은 후, 20분간 얼굴을 담가주세요.
 앞으로 당신의 근육과 살의 성질이 완전히 변하게 됩니다. 찰흙처럼 말이죠.
 겁먹지 말고… 당신이 원하는 얼굴을 만들어보세요
 이제 당신은 새로 태어나는 겁니다. 아주 새롭게…
 
 부작용, 후유증 없이 아름다워지는 단 하나의 방법
 바르면 성형이 되는 기적의 물 성형수
 올여름 가장 기괴하고 독창적인 호러성형괴담이 온다!",https://movie-phinf.pstatic.net/20200901_11/1598922866258hETJp_JPEG/movie_image.jpg?type=m203_290_2
기도의 막이 내릴 때,"미스터리, 스릴러",일본,119분,2020 .05.14 개봉,후쿠자와 카츠오,"아베 히로시(카가 쿄이치로), 마츠시마 나나코(아사이 히로미)",15세 관람가,"비슷한 시기에 교살당한 두 시신이 발견된다.
 지역 형사 카가 쿄이치로(아베 히로시)는 물론 경시청까지 나서지만 실마리가 풀리지 않던 중,
 카가는 성공한 연극 연출가 아사이 히로미(마츠시마 나나코)와의 우연한 만남을 계기로
 사건의 배후에 16년 전 자신의 어머니가 얽혀 있음을 알게 되는데…
 
 마침내 최후의 진실이 밝혀진다",https://movie-phinf.pstatic.net/20200422_295/1587531808877mYtMu_JPEG/movie_image.jpg?type=m203_290_2
기도의 힘,드라마,미국,120분,"2020 .06.17 재개봉, 2020 .04.09 개봉",알렉스 켄드릭,"프리실라 C. 샤이어(엘리자베스 조던), 카렌 애버크롬비(클라라 윌리엄스), T.C. 스탤링스(토니 조던)",12세 관람가,"성공 가도를 달리고 있는 남편 ‘토니’, 사랑스러운 딸 ‘대니엘’과 함께
 남부럽지 않은 삶을 살고 있는 부동산 중개업자 ‘엘리자베스’
 겉보기엔 완벽해 보이지만 위태로운 결혼생활을 이어가던 그녀는,
 새로운 고객 ‘클라라’ 부인으로부터
 하나님 말씀으로 진짜 적에게 맞서는 법과 함께
 ‘기도에도 전략이 필요하다’는 특별한 조언을 받게 되는데…
 
 용서와 치유, 사랑으로 나아가는 기도의 힘!",https://movie-phinf.pstatic.net/20200529_224/1590735807005fxqwX_JPEG/movie_image.jpg?type=m203_290_2
기도하는 남자,"드라마, 범죄",한국,95분,"2021 .03.24 재개봉, 2020 .02.20 개봉",강동헌,"박혁권, 류현경, 남기애",15세 관람가,"지독한 경제난 속에서 개척교회를 운영 중인 목사 ‘태욱’(박혁권)은 설상가상으로
 아내 ‘정인’(류현경)으로부터 장모(남기애)의 수술비가 급히 필요하다는 이야기를 전해 듣는다.
 극한의 상황 속에서 태욱과 정인은 각기 다른 선택의 기로에 놓이고, 믿음에 어긋나는 상상 속에서 그들은 처절하게 갈등하는데…
 
 우리를 시험에 들게 하지 마시옵고,
 다만 악에서 구하시옵소서",https://movie-phinf.pstatic.net/20210324_115/1616551468723GErqJ_JPEG/movie_image.jpg?type=m203_290_2
기묘한 이야기: 리플레이,"공포, 모험",미국,88분,2020 .06.25 개봉,실라스 돌,"메리 마달린 로(제시카), 에덴 캠벨",15세 관람가,"1969년, 퇴마를 연구하는 퀸리 박사는 악마에게 육신을 빼앗긴 마이클이라는 소년을 만나게 된다.
 그로부터 10년 후, 우주 공학자를 꿈꾸는 여학생 제시카는
 우연히 동네 고물상에서 과거 마이클이 가지고 놀던 카세트 플레이어를 획득한다.
 제시카는 작동하지 않는 카세트 플레이어를 고치려다 손을 다치게 되고, 그 이후로 기묘한 사건이 발생하는데...",https://movie-phinf.pstatic.net/20200603_48/1591161548889aPq4A_JPEG/movie_image.jpg?type=m203_290_2
기억의 전쟁,다큐멘터리,한국,79분,"2021 .02.25 재개봉, 2020 .02.27 개봉",이길보라,"응우옌 티 탄(본인), 응우옌 럽(본인), 딘 껌(본인)",12세 관람가,"화려한 휴양도시 베트남 다낭에서 20분이면 닿는 마을,
 매년 음력 2월이면 마을 곳곳에 향이 피워진다.
 1968년, 한날 한시에 죽은 마을 주민들을 위해
 살아남은 이들은 위령비를 세우고 50여 년간 제사를 지내왔다.
 
 “내가 똑똑히 봤어. 한국군이었어”
 
 그날의 사건으로 가족들을 모두 잃은 탄 아주머니,
 그날의 현장을 똑똑히 목격한 껌 아저씨,
 그날 이후 전쟁의 흔적으로 두 눈을 잃은 럽 아저씨는
 지금껏 숨겨온 기억을 꺼낸다.",https://movie-phinf.pstatic.net/20210128_72/1611825560573DgOdh_JPEG/movie_image.jpg?type=m203_290_2
깡패와 소녀,드라마,한국,77분,2020 .07.22 개봉,방현준,"서제일(창식), 한예진(아역 소희)",15세 관람가,"깡패출신 김창식, 모든걸 청산하고 평범한 삶을 살기 위해 가던 와중에 우연히 슬픈 소녀 김소희를 만나게 되면서...
 김창식, 자신의 일보다 소희가 처한 상황에 적극적으로 나설 수밖에 없는 이야기.",https://movie-phinf.pstatic.net/20200714_167/1594704373073dXFnJ_JPEG/movie_image.jpg?type=m203_290_2
꼴통 2인조,액션,한국,81분,2020 .04.09 개봉,박준식,"차지혁, 황윤성",15세 관람가,"“스파링 1분에 만원!”
 매일 같은 일상에 지친 ‘정만’은 돈 벌 궁리를 하던 중
 돈과 맷집을 맞바꾸는 ‘인간 샌드백’ 알바 아이디어를 낸다.
 그날부터 까칠한 놈 ‘휘’, 최강 맷집 ‘민규’는 팀이 되어
 글러브 하나만을 손에 낀 채 길 위로 나선다.
 하지만 일탈도 잠시, 돈도 본능도 쉽게 만족되지 않고
 피 끓는 파이터들의 갈증은 더욱 깊어져만 가는데…
 
 어느 날 이들의 앞에 나타난 미스터리한 동창 '유영'은
 무려 세 배로 수익을 올려 주겠다는 파격적인 제안을 하고
 이들은 비밀리에 운영중인 도박판에 발을 들이게 된다.
 
 길거리 대신 짜릿한 격투 도박판에 뛰어든 갱생불가 꼴통들,
 배팅이 시작되는 순간, 더 이상 빠꾸는 없다!",https://movie-phinf.pstatic.net/20200319_31/1584594654372M5vev_JPEG/movie_image.jpg?type=m203_290_2
꿀벌과 천둥,드라마,일본,119분,2020 .10.29 개봉,이시카와 케이,"마츠오카 마유(아야), 마츠자카 토리(아카시), 모리사키 윈(마사루)",전체 관람가,"한 때 천재 소녀로 불렸지만 어머니의 갑작스러운 죽음으로 무대를 떠났던 아야.
 유력한 우승 후보로 손꼽히는 줄리아드 음악원 출신의 엘리트 마사루.
 음악을 전공했지만 악기점에서 일하며 평범하게 살아가고 있는 가장 아카시.
 그리고 이곳저곳을 떠돌며 홀로 자유로운 음악을 추구해온 소년 진.
 수많은 참가자들 사이에서 네 사람이 ‘경쟁’이라는 이름으로 벌이는 자신과의 싸움.
 3차에 걸친 예선을 뚫고 본선에서 우승을 거머쥘 사람은 누구인가?",https://movie-phinf.pstatic.net/20200922_78/1600751754973iLu5C_JPEG/movie_image.jpg?type=m203_290_2
나는보리,"드라마, 가족",한국,110분,2020 .05.21 개봉,김진유,"김아송(보리), 이린하(정우), 곽진석(아빠)",전체 관람가,"바닷마을에 사는 열한 살 소녀, 보리는 가족 중 유일하게 들을 수 있다.
 초등학생이 된 보리는 말로 하는 대화가 점점 더 익숙해지고 수어로 소통하는 가족들 사이에서 외로움을 느끼게 되는데…
 소리를 잃고 싶은 아이, 보리의 특별한 소원이 시작된다!",https://movie-phinf.pstatic.net/20200416_24/1587010149888p3TDs_JPEG/movie_image.jpg?type=m203_290_2
나를 구하지 마세요,드라마,한국,97분,2020 .09.10 개봉,정연경,"조서연(선유), 최로운(정국), 양소민(나희)",12세 관람가,"아빠가 떠난 후
 도망치듯 엄마(양소민)와 함께 아무도 모르는 곳으로 이사 온 열두 살 소녀 선유(조서연)
 또래보다 일찍 철들어버린 선유는 엄마마저 자신을 떠날까 불안함이 앞선다.
 
 전학 첫날, 말썽쟁이 정국(최로운)이는 눈치도 없이 선유 곁을 맴돌고
 선유는 명랑한 정국의 모습에 조금씩 웃음을 되찾아 가는데…
 
 “우리 아이스크림 먹으러 가자!”
 정국의 한 마디는 선유를 구할 수 있을까?",https://movie-phinf.pstatic.net/20200828_264/1598606865588n9WXo_JPEG/movie_image.jpg?type=m203_290_2
나쁜 녀석들 : 포에버,액션,미국,124분,2020 .01.15 개봉,"아딜 엘 아르비, 빌랄 팔라","윌 스미스(마이크 로리 형사), 마틴 로렌스(마커스 버넷 형사)",청소년 관람불가,"마이애미 강력반의 베테랑 형사 ‘마이크’[윌 스미스]는 여전히 범죄자를 소탕하는 데 열성적이지만,
 그의 파트너 ‘마커스’[마틴 로렌스]는 이제 일선에서 물러나 가족과 함께 시간을 보내고 싶어한다.
 마커스의 은퇴를 만류하던 마이크가 정체를 알 수 없는 거대 조직의 위협을 받으며 일생일대의 위험에 빠지게 된다.
 가족만큼 중요한 마이크를 위해 마커스가 합류하고, 우리의 ‘나쁜 녀석들’은 신식 무기와 기술을 장착한 루키팀 AMMO와
 함께 힘을 합쳐 일생일대 마지막 미션을 수행하게 되는데…",https://movie-phinf.pstatic.net/20200107_50/1578361868623t7Qp6_JPEG/movie_image.jpg?type=m203_290_2
나의 이름,"멜로/로맨스, 드라마",한국,110분,2020 .10.14 개봉,허동우,"전소민(서리애), 최정원(모철우)",12세 관람가,"미술관장인 엄마의 성화에 자신의 작품 전시를 준비하던 ‘리애’.
 하지만 그녀는 부족한 그림 실력에 좌절감만 쌓여간다.
 
 어느 날 우연히 길에서 그림을 팔고 있던
 아마추어 화가 ‘철우’을 발견하고 그에게 위험한 제안을 하게되는데..
 
 모든 것을 돈으로 해결하려는 듯한 ‘리애’의 태도가 맘에들지 않은 ‘철우’
 하지만 그림을 하나씩 완성할수록 점점 ‘리애’에 대한 마음도 커져간다.
 
 하지만 두사람 사이의 비밀이 하나둘씩 밝혀지며
 피할수 없는 운명의 소용돌이에 빠지게 되는데…",https://movie-phinf.pstatic.net/20200914_219/1600059061296j8r2a_JPEG/movie_image.jpg?type=m203_290_2
나의 인생여행,"드라마, 멜로/로맨스",영국,85분,2020 .12.10 개봉,홍 카우,"헨리 골딩(키트), 파커 소여(루이스)",15세 관람가,"영국을 떠나 30년 만에 베트남으로 돌아온 ‘키트’(헨리 골딩).
 과거의 자신과 가족의 흔적을 따라 호치민에서 하노이로 떠나면서
 진정한 나 자신을 찾는 여정이 시작되는데…",https://movie-phinf.pstatic.net/20201104_54/1604465196745zrUWn_JPEG/movie_image.jpg?type=m203_290_2
나의 첫 번째 슈퍼스타,"코미디, 드라마",미국,113분,2020 .06.10 개봉,니샤 가나트라,"다코타 존슨(매기), 트레시 엘리스 로스(그레이스)",12세 관람가,"슈퍼스타 ‘그레이스’(트레시 엘리스 로스)의 3년째 막내 매니저인 ‘매기’(다코타 존슨).
 음악 프로듀서가 되기 위해 낮에는 매니저, 밤에는 음악 작업을 하며
 열정을 불태우지만 늘 기회를 잡지 못한다.
 10년 전 히트곡 하나로 버티는 세계적인 스타 ‘그레이스’는
 매일 반복되는 공연에서 벗어나 새로운 앨범 발매를 꿈꾸지만
 주변의 반대와 두려움에 부딪히는데…
 완벽히 다른 그들의 인생곡을 향한 새로운 도전이 시작된다!",https://movie-phinf.pstatic.net/20200522_267/1590114865258tatR2_JPEG/movie_image.jpg?type=m203_290_2
나의 청춘은 너의 것,멜로/로맨스,대만,91분,2020 .04.29 개봉,"주동, 대몽영","송운화(린린), 송위룡(팡위커)",12세 관람가,"모범생 ‘팡위커’와 유독 그에게만 빛나 보이는 ‘린린’이
 어린 시절 동네 친구에서 연인이 되기까지의
 새콤달콤한 여정을 담은 로맨스 일대기",https://movie-phinf.pstatic.net/20200327_130/1585284353702ajP1I_JPEG/movie_image.jpg?type=m203_290_2
나이스 걸 라이크 유,"코미디, 멜로/로맨스",미국,94분,2020 .11.18 개봉,"크리스 리델, 닉 리델",루시 헤일(루시),청소년 관람불가,"꿈도 열정도 가득한 그녀 ‘루시’
 오디션은 자꾸만 떨어지고
 찌질한 남친은 S를 모른다고 그녀에게 이별을 통보하지만
 루시는 일도 사랑도 포기하지 않는다.
 Special Life를 위해 비장한 각오로 S리스트를 작성하는 루시의 앞에
 드디어 S하고 싶은 그 남자가 나타났다!",https://movie-phinf.pstatic.net/20201028_28/1603851461438L2YyY_JPEG/movie_image.jpg?type=m203_290_2
나이트 헌터,"범죄, 스릴러",미국,99분,2020 .01.29 개봉,데이비드 레이몬드,"헨리 카빌, 알렉산드라 다드다리오",15세 관람가,"진실을 위해서라면 집요하게 파고드는 형사인 마샬은
 연달아 발생한 여대생 실종 사건에 주목하고,
 현장 단서를 찾아 용의자를 잡게 된다.
 
 베테랑 프로파일러 ‘레이첼’의 도움으로
 실종사건이 결국 연쇄 살인 사건이라는 것이 드러나며
 사건을 쉽게 해결되는 듯 했지만…
 
 같은 수법의 살인이 연이어 발생하고,
 사건은 또다시 미궁으로 빠져버리게 되는데…
 
 최악의 싸이코패스와 완벽한 살인,
 그리고 조각난 진실을 사냥하라!",https://movie-phinf.pstatic.net/20200225_103/1582618241690ChQeB_JPEG/movie_image.jpg?type=m203_290_2
나이트메어 라디오,"공포, 판타지",영국,104분,2020 .02.06 개봉,올리버 박,제임스 라이트,15세 관람가,"폭풍이 몰아치는 밤, 라디오 디제이 로드는 청취자들과 전화 연결을 통해 무서운 이야기를 주고받는다. 그러던 중 어린아이에게서 구조를 요청하는 전화가 걸려 오고, 로드는 그저 장난 전화로 치부해 버린다. 그렇게 한창 청취자들의 섬뜩한 경험담이 라디오로 흘러나오는 사이, 숨겨져 있던 엄청난 비밀이 서서히 베일을 벗기 시작하는데….",https://movie-phinf.pstatic.net/20191217_41/1576560551833op4UL_JPEG/movie_image.jpg?type=m203_290_2
나이트메어 서커스,"공포, 액션",아르헨티나,117분,2020 .07.23 개봉,"니콜라스 오네티, 카예 카사스, 알레한드로 다미아니","클라라 코바칙, 허준호",청소년 관람불가,"아내에게 버림받은 브랜든. 서커스단의 광대복장을 하고 관객들에게 자신의 마지막 공연을 시작한다. 악마의 환생, 사신의 일상, 지구의 종말, 죽지 못하는 자들의 이야기 등 소름 끼치는 이야기를 풀어가 던 중 그는 서서히 진정한 악마로 변해가는데…",https://movie-phinf.pstatic.net/20200605_215/1591319976401EcADG_JPEG/movie_image.jpg?type=m203_290_2
